1_0	SELECT COUNT(*) FROM event_log WHERE activity = 'End trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	1
1_1	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	1
1_2	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	1
1_3	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	1
1_4	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	1
1_5	SELECT COUNT(*) FROM event_log WHERE activity = 'End trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	1
1_6	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	1
1_7	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	1
1_8	SELECT COUNT(*) FROM event_log WHERE activity = 'End trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	1
1_9	SELECT count(*), resource FROM event_log WHERE activity = 'end trip' AND timestamp LIKE '2016%' GROUP BY resource	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	0
1_10	SELECT COUNT(*) as total_end_trips FROM event_log WHERE activity = 'End trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	1
2_0	SELECT COUNT(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
2_1	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
2_2	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James' AND activity!= 'update';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
2_3	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
2_4	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
2_5	SELECT COUNT(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
2_6	SELECT COUNT(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
2_7	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
2_8	SELECT COUNT(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
2_9	SELECT COUNT(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
2_10	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	1
3_0	SELECT COUNT(*), resource FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_1	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_2	SELECT COUNT(*), resource FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_3	SELECT COUNT(*) as event_count, resource FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_4	SELECT resource, COUNT(*) as num_events FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_5	SELECT resource, COUNT(*) AS frequency FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_6	SELECT resource, COUNT(*) as frequency FROM event_log GROUP BY resource ORDER BY frequency DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_7	SELECT resource, COUNT(*) as num_events FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_8	SELECT resource, COUNT(*) AS num_activities FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_9	SELECT resource, COUNT(*) AS num_performances FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	1
3_10	SELECT resource, COUNT(*) AS num_actions FROM event_log WHERE activity LIKE '%travel declaration%' GROUP BY resource ORDER BY num_actions DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
4_0	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_1	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_2	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_3	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_4	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	1
4_5	SELECT COUNT(*) FROM event_log WHERE activity LIKE '%Peter%';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	0
4_6	SELECT resource, COUNT(*) AS num_actions FROM event_log WHERE resource = 'Peter' AND activity LIKE '%travel declaration%' GROUP BY resource;	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	0
5_0	SELECT idcase FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-03-31' GROUP BY idcase	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_1	SELECT idcase FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-03-31' GROUP BY idcase	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_2	SELECT idcase FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-04-01' AND activity = 'terminated';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_3	SELECT idcase FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-04-01' AND activity = 'Ended';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_4	SELECT idcase FROM event_log WHERE timestamp = ( SELECT MAX(timestamp) FROM event_log WHERE EXTRACT(MONTH FROM timestamp) = 3 AND EXTRACT(YEAR FROM timestamp) = 2018 )	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_5	SELECT idcase FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-03-31' GROUP BY idcase HAVING MAX(timestamp) BETWEEN '2018-03-01' AND '2018-03-31';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_6	SELECT idcase FROM event_log WHERE timestamp BETWEEN '2018-03-01' AND '2018-03-31' GROUP BY idcase	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	0
5_7	SELECT idcase FROM event_log GROUP BY idcase HAVING max(timestamp) BETWEEN '2018-03-01' AND '2018-03-31';	SELECT idcase FROM event_log GROUP BY idcase HAVING strftime('%Y-%m', MAX(timestamp)) = '2018-03'	no_hardness	1
6_0	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource!= 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource != 'Douglas'	medium	1
6_1	SELECT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource!= 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource != 'Douglas'	medium	0
6_2	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource <> 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource != 'Douglas'	medium	1
6_3	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource <> 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource != 'Douglas'	medium	1
6_4	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource!= 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource != 'Douglas'	medium	1
6_5	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource <> 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource != 'Douglas'	medium	1
6_6	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource!= 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource != 'Douglas'	medium	1
6_7	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource <> 'Douglas';	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource != 'Douglas'	medium	1
6_8	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource <> 'Douglas'	SELECT DISTINCT idcase FROM event_log WHERE activity = 'Declaration rejected by pre-approver' AND resource != 'Douglas'	medium	1
