1_0	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
1_1	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
1_2	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
1_3	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
1_4	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
1_5	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
1_6	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
1_7	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
1_8	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
1_9	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
1_10	SELECT COUNT(*) FROM event_log WHERE activity = 'end of trip';	SELECT count(*) FROM event_log WHERE activity = 'End trip'	easy	True
2_0	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	True
2_1	SELECT COUNT(*) FROM event_log WHERE activity LIKE '%end trip%' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	0
2_2	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James' AND activity LIKE '%update%';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	0
2_3	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	True
2_4	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	True
2_5	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	True
2_6	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	True
2_7	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	True
2_8	SELECT COUNT(*) FROM event_log WHERE activity = 'end trip' AND resource = 'James';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	True
2_9	SELECT COUNT(*) FROM event_log WHERE activity = 'finalization of a trip' AND resource LIKE '%James%';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	0
2_10	SELECT COUNT(*) FROM event_log WHERE activity LIKE '%end of trip%' AND activity COLLATE NOCASE LIKE '%james%';	SELECT count(*) FROM event_log WHERE activity = 'End trip' AND resource = 'James'	medium	0
3_0	SELECT resource, COUNT(*) as num_events FROM event_log GROUP BY resource ORDER BY num_events DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_1	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_2	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_3	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_4	SELECT resource, COUNT(*) as num_events FROM event_log GROUP BY resource ORDER BY num_events DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_5	SELECT resource, COUNT(*) as frequency FROM event_log GROUP BY resource ORDER BY frequency DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_6	SELECT resource, COUNT(*) as frequency FROM event_log GROUP BY resource ORDER BY frequency DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_7	SELECT resource, COUNT(*) AS num_events FROM event_log GROUP BY resource;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_8	SELECT resource, COUNT(*) AS num_activities FROM event_log GROUP BY resource ORDER BY num_activities DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_9	SELECT resource, COUNT(*) AS num_activities FROM event_log GROUP BY resource	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
3_10	SELECT e.employee_name, COUNT(CASE WHEN activity LIKE '%travel_declaration%' THEN 1 ELSE NULL END) AS travel_declaration_actions, COUNT(CASE WHEN activity LIKE '%travel_declaration%' AND cost > 0 THEN 1 ELSE NULL END) AS approved_travel_declaration_actions, COUNT(CASE WHEN activity LIKE '%travel_declaration%' AND cost = 0 THEN 1 ELSE NULL END) AS rejected_travel_declaration_actions FROM event_log el JOIN employees e ON el.idcase = e.idcase WHERE activity LIKE '%travel_declaration%' GROUP BY e.employee_name ORDER BY travel_declaration_actions DESC;	SELECT resource,COUNT(*) FROM event_log GROUP BY resource	medium	0
4_0	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	True
4_1	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	True
4_2	"CREATE TABLE ""employees"" ( ""id"" int, ""name"" TEXT COLLATE NOCASE, PRIMARY KEY(""id"") );"	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	0
4_3	SELECT COUNT(*) FROM event_log JOIN employees ON event_log.idcase = employees.id WHERE employees.name = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	0
4_4	SELECT COUNT(*) FROM event_log WHERE resource = 'Peter';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	True
4_5	SELECT COUNT(*) FROM event_log WHERE resource LIKE '%Peter%';	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	0
4_6	SELECT COUNT(*) AS total_actions, SUM(CASE WHEN activity LIKE '%travel declaration%' THEN cost ELSE 0 END) AS total_cost FROM event_log WHERE activity LIKE '%travel declaration%' AND resource LIKE '%Peter%' AND idcase LIKE '%travel declaration%' ORDER BY total_cost DESC;	SELECT count(*) FROM event_log WHERE resource = 'Peter'	easy	0
